28,1
15,1
17,1
10,1
13,1
11,1
12,1
27,2
21,1
13,1
10,1
25,1
21,1
16,1
16,1
21,1
28,2
12,1
21,1
17,1
35,2
11,1
11,1
23,2
13,1
23,2
36,2
15,1
12,1
17,1
15,1
25,1
13,1
27,1
18,1
20,1
11,1
13,1
19,1
20,1
25,1
15,1
20,1
15,2
23,2
10,1
29,2
13,1
20,1
15,1
14,1
18,1
28,1
22,1
20,1
11,1
15,1
16,1
19,1
17,1
21,2
26,2
17,1
20,1
27,2
22,2
28,1
18,1
14,1
30,2
16,1
19,1
10,1
25,1
14,1
14,1
22,1
14,1
26,2
28,2
27,2
19,1
18,1
18,1
16,1
14,1
27,2
17,1
20,2
25,1
28,2
16,1
18,1
11,1
28,1
19,1
12,1
14,1
28,1
15,1
18,1
13,1
11,1
20,1
15,1
10,1
35,1
26,1
17,1
14,1
32,2
14,1
14,1
17,1
21,1
10,1
23,1
16,1
27,1
11,1
25,1
15,1
19,1
11,1
13,1
19,1
32,2
25,1
13,1
22,2
10,1
14,1
18,1
19,1
17,1
16,1
10,1
24,1
15,1
21,1
16,1
14,1
20,1
33,1
31,1
31,2
29,1
15,1
17,1
20,1
22,1
11,1
19,2
21,1
10,1
22,1
13,1
14,1
10,1
22,1
14,1
21,1
22,2
19,1
14,1
16,1
13,1
18,1
24,1
24,2
17,1
23,1
18,1
21,1
19,1
12,1
10,1
15,1
17,1
13,1
21,1
22,2
27,1
16,1
27,2
22,1
17,1
21,2
19,1
15,1
27,2
22,1
16,1
35,2
14,1
12,1
12,1
21,2
10,1
27,1
13,1
11,1
22,1
17,1
25,1
15,1
14,1
18,1
18,2
19,1
12,1
15,1
11,1
24,1
12,1
10,1
16,1
13,1
23,1
12,1
24,2
27,2
16,1
12,1
21,2
15,1
32,2
25,1
19,1
14,1
17,1
16,1
12,1
27,2
26,1
16,1
10,1
26,1
10,1
26,2
11,1
12,1
20,1
11,1
13,1
26,1
15,1
28,2
16,1
15,1
21,1
21,2
20,1
23,2
13,1
14,1
26,2
28,1
13,1
23,1
13,1
13,1
29,1
11,1
14,1
26,1
14,1
25,1
26,1
26,2
12,1
11,1
19,1
21,1
10,1
16,1
29,1
19,1
18,1
28,1
17,1
20,1
14,1
14,1
16,1
18,1
32,2
15,1
17,1
20,1
12,1
16,1
17,2
19,2
12,1
26,2
23,2
21,1
14,1
11,1
15,1
21,1
10,1
19,1
25,2
11,1
26,1
21,1
13,1
14,1
14,1
34,2
22,2
15,1
24,1
13,1
10,1
18,1
27,1
30,2
19,1
11,1
15,1
11,1
17,1
27,1
14,1
29,1
13,1
15,1
13,1
14,1
20,2
19,1
10,1
14,1
10,1
10,1
16,1
10,1
23,1
12,1
21,2
19,2
17,1
11,1
17,1
17,1
13,1
28,2
12,1
30,1
19,1
19,1
13,1
14,1
21,1
22,2
20,1
14,1
17,1
10,1
43,1
23,1
17,1
20,1
21,1
21,1
17,2
11,1
19,1
28,2
14,1
11,1
22,1
11,1
14,1
31,1
13,1
29,1
32,2
24,2
17,1
18,2
10,1
10,1
18,1
38,2
12,1
15,1
18,1
27,2
17,1
17,1
21,1
21,1
21,1
19,1
16,1
27,1
12,1
22,2
13,1
28,2
17,1
20,2
17,1
10,1
29,1
11,1
32,2
19,1
20,2
23,1
10,1
28,2
10,1
15,1
11,1
17,1
19,1
17,1
27,2
19,1
20,2
10,1
13,1
24,1
11,1
17,1
19,1
12,1
11,1
20,1
19,2
18,1
13,1
25,1
11,1
21,2
19,1
14,1
25,2
14,1
14,1
22,2
10,1
22,1
21,2
12,1
12,1
12,1
22,1
23,1
18,1
19,1
15,1
10,1
22,1
14,1
26,1
31,2
14,1
19,1
27,2
10,1
19,1
12,1
26,2
29,2
20,1
23,2
18,1
20,1
15,1
10,1
14,1
23,1
24,1
17,2
13,1
21,1
19,2
17,1
25,1
17,1
10,1
13,1
11,1
30,2
14,1
23,2
17,1
24,1
16,1
13,1
12,1
10,1
27,2
14,1
24,1
15,1
22,2
14,1
10,1
17,1
29,2
20,2
13,1
14,1
11,1
28,2
20,1
19,1
21,1
11,1
18,1
12,1
18,1
14,1
10,1
11,1
12,1
23,2
21,1
10,1
14,1
13,1
16,1
12,1
20,1
16,1
30,2
21,1
20,1
11,1
10,1
17,1
16,1
24,2
21,2
12,1
13,1
23,1
20,1
25,2
16,1
25,2
22,1
19,1
16,1
14,2
29,1
25,1
26,2
25,1
23,2
26,1
30,2
12,1
10,1
10,1
21,1
38,1
10,1
28,2
27,1
24,2
15,1
24,2
32,2
10,1
18,1
13,1
19,1
26,2
11,1
18,1
25,2
13,1
24,2
18,1
17,1
24,2
29,1
12,1
14,1
13,1
18,2
23,1
22,2
13,1
15,1
21,1
18,1
20,1
11,1
11,1
13,1
20,2
10,1
27,2
10,1
22,2
21,1
10,1
16,1
16,1
24,2
10,1
14,1
19,1
19,1
20,1
21,1
24,1
20,1
24,1
21,1
26,2
27,1
24,1
25,1
13,1
18,1
13,1
13,1
21,1
10,1
18,1
21,2
22,2
20,1
24,1
30,1
38,1
17,1
19,1
20,2
23,1
10,1
10,1
11,1
16,1
16,1
18,2
19,1
28,2
22,1
18,1
22,1
21,1
12,1
19,1
15,1
11,1
12,1
24,1
12,1
11,1
11,1
13,1
18,1
25,2
10,1
10,1
13,1
29,2
17,1
22,1
20,2
19,1
20,1
17,1
22,1
22,2
23,1
17,1
13,1
10,1
24,1
30,2
18,1
21,1
18,1
23,1
15,1
23,1
30,2
17,1
18,1
31,1
23,1
19,1
25,2
24,2
14,1
11,1
10,1
21,1
23,1
20,1
17,1
11,1
24,2
13,1
23,1
12,1
14,1
10,1
30,1
17,1
12,1
12,1
16,1
10,1
11,1
17,1
12,1
19,2
11,1
17,2
11,1
27,1
30,1
19,1
17,1
12,1
18,1
15,1
15,1
26,1
24,1
29,1
10,1
17,1
14,1
16,1
17,1
17,1
15,1
14,1
13,1
19,2
25,2
11,1
11,1
13,1
17,1
11,1
22,1
19,1
11,1
25,1
14,1
15,1
25,2
22,1
20,1
15,1
18,1
24,2
13,1
21,1
10,1
15,1
22,1
28,1
15,1
12,1
23,2
28,2
13,1
13,1
11,1
20,2
25,1
30,1
13,1
15,1
21,1
18,1
14,1
34,1
34,1
17,1
19,1
11,1
23,1
21,1
29,1
18,1
11,1
24,1
21,2
18,1
11,1
24,1
10,1
26,2
19,1
12,1
21,2
34,2
11,1
29,1
15,1
15,1
14,1
27,2
25,2
16,1
13,1
11,1
20,1
11,1
24,1
23,1
14,1
30,1
19,1
22,1
19,2
31,1
25,2
22,1
14,1
10,1
11,1
23,1
15,1
13,1
19,1
22,2
17,1
24,1
16,1
13,1
18,1
10,1
25,1
29,2
16,1
27,2
11,1
10,1
21,1
15,1
16,1
17,1
11,1
29,2
16,1
22,1
13,1
20,2
26,1
17,1
18,2
23,2
17,1
16,1
10,1
23,1
31,2
17,1
27,1
11,1
17,1
23,2
38,2
21,1
19,1
32,1
20,2
11,1
10,1
17,1
11,1
16,1
15,1
27,2
13,1
12,1
17,1
13,1
13,1
17,1
22,2
37,1
22,2
10,1
12,1
18,1
14,1
19,1
26,2
21,1
25,2
20,1
14,1
27,2
30,1
12,1
28,1
22,2
24,2
20,1
20,1
10,1
12,1
23,1
22,1
16,1
19,1
11,1
16,1
11,1
27,2
16,1
13,1
22,2
12,1
16,1
10,1
24,2
13,1
16,1
13,1
25,1
23,2
21,2
21,1
27,2
25,1
26,2
20,1
39,1
20,1
10,1
15,1
19,1
12,1
11,1
17,1
17,1
26,2
21,1
10,1
10,1
26,1
15,1
22,1
23,2
12,1
22,1
19,1
10,1
14,1
13,1
25,2
22,2
20,2
19,1
16,1
28,1
25,2
11,1
27,1
25,2
11,1
25,1
23,1
16,1
13,1
21,2
17,1
19,1
15,1
27,2
11,1
14,1
19,2
17,2
13,1
19,1
20,1
17,1
28,2
18,1
29,2
27,1
15,1
25,1
20,1
26,1
27,1
18,1
34,1
25,2
14,1
24,1
21,1
32,1
23,2
33,2
16,1
24,1
17,1
26,1
17,1
11,1
10,1
21,1
24,1
27,2
17,1
17,2
20,1
27,1
24,1
12,1
27,1
17,1
33,1
18,1
11,1
11,1
21,2
13,1
23,1
16,1
11,1
27,2
27,2
19,1
14,1
14,1
14,1
14,1
15,1
10,1
22,1
10,1
32,2
22,1
30,1
17,1
18,1
21,2
10,1
13,1
26,1
11,1
24,2
14,1
12,1
15,1
16,1
12,1
18,1
19,2
16,1
30,2
31,1
26,2
26,2
29,2
14,1
11,1
28,1
15,1
28,2
23,1
18,1
18,1
19,1
23,1
19,1
14,1
18,1
28,1
30,2
18,2
16,1
20,1
22,1
28,1
34,1
22,1
21,2
10,1
15,1
14,1
21,1
28,2
12,1
23,1
16,1
22,1
19,1
25,1
16,1
14,1
14,1
20,1
10,1
26,1
14,1
30,1
20,2
16,1
14,1
11,1
13,1
13,1
10,1
30,1
30,1
10,1
26,2
26,1
17,1
17,1
16,1
10,1
24,2
11,1
11,1
35,1
18,1
11,1
23,2
27,2
16,2
23,2
20,2
26,2
23,2
14,1
15,1
15,1
17,2
16,1
12,1
26,2
28,2
10,1
17,1
12,1
18,1
11,1
17,1
11,1
19,1
12,1
28,1
18,2
28,2
11,1
27,1
16,1
18,1
16,2
33,2
17,1
22,1
12,1
17,1
23,2
20,1
15,1
14,1
14,1
10,1
11,1
29,2
25,1
10,1
17,1
25,1
18,1
23,1
14,1
26,2
20,1
25,1
21,1
25,1
20,1
16,1
14,1
18,1
19,1
12,1
12,1
17,1
22,2
11,1
12,1
14,1
11,1
22,2
10,1
26,2
19,1
14,1
11,1
25,2
20,2
16,1
26,1
30,2
15,2
22,1
12,1
15,1
16,1
16,1
29,2
13,1
17,2
25,1
14,1
19,1
16,1
20,1
14,1
29,1
19,1
19,1
20,2
14,1
26,2
19,1
13,1
18,1
20,2
13,1
33,2
13,1
12,1
13,1
23,2
20,2
11,1
13,1
17,1
24,1
12,1
24,1
19,1
27,1
30,2
11,1
14,1
10,1
28,2
14,1
12,1
12,1
22,1
24,2
29,2
13,1
12,1
11,1
18,1
16,1
14,1
27,1
28,2
13,1
10,1
13,1
15,1
22,1
20,1
17,1
12,1
22,1
29,2
19,1
16,1
23,1
16,1
32,2
22,1
17,1
26,1
20,1
17,1
10,1
11,1
13,1
21,1
13,1
16,1
27,2
23,1
11,1
27,2
20,1
28,1
20,2
10,1
23,2
16,1
13,1
21,1
24,1
25,2
10,1
24,1
18,1
27,2
14,1
27,2
12,1
24,2
17,1
18,2
28,2
11,1
12,1
11,1
26,2
21,1
20,1
14,1
19,1
18,1
20,1
23,2
11,1
16,1
16,1
21,1
13,1
10,1
12,1
11,1
18,1
12,1
18,1
31,1
22,2
35,1
20,1
17,1
18,1
14,1
16,1
23,1
19,1
10,1
11,1
25,1
21,1
26,1
16,1
17,1
22,1
16,1
29,2
21,1
18,1
20,1
11,1
17,1
21,1
10,1
27,1
19,1
26,2
17,1
23,2
11,1
10,1
11,1
11,1
20,1
32,1
22,2
18,1
15,1
10,1
16,1
31,2
25,1
17,2
11,1
36,2
10,1
14,1
14,1
16,1
21,1
16,1
11,1
30,2
29,2
15,1
32,1
11,1
19,2
21,1
26,2
20,1
14,1
18,1
33,2
19,1
17,1
13,1
23,2
14,1
14,1
31,1
25,2
11,1
18,2
12,1
14,1
19,1
14,1
14,1
13,1
29,2
14,1
13,1
16,1
15,1
20,1
20,2
13,1
16,1
18,1
26,2
26,1
21,1
18,1
20,1
11,1
10,1
12,1
19,2
24,2
12,1
10,1
15,1
19,1
11,1
11,1
16,1
32,1
15,1
17,2
20,1
23,1
19,2
31,2
21,1
15,2
18,1
16,1
20,1
29,1
11,1
20,2
31,1
22,1
20,1
13,1
21,2
16,1
11,1
27,2
12,1
18,2
18,1
14,1
20,2
29,2
20,1
25,1
16,1
26,1
15,1
15,1
27,2
20,1
10,1
24,2
19,2
21,1
25,2
21,1
29,2
34,1
17,1
18,2
16,1
23,2
12,1
11,1
20,1
12,1
13,1
10,1
13,1
11,1
15,2
22,1
11,1
22,1
14,1
14,1
14,1
22,1
11,1
16,1
14,2
24,2
14,1
21,2
18,1
24,2
24,2
14,1
30,2
13,1
27,1
13,1
34,2
34,2
11,1
10,1
14,1
37,1
13,1
20,1
17,1
30,1
18,1
29,2
18,1
14,1
25,2
21,2
12,1
23,1
17,1
14,1
22,1
14,1
28,1
15,1
13,1
38,2
34,1
10,1
15,1
13,1
22,1
21,2
25,2
28,2
10,1
28,1
15,1
11,1
25,1
10,1
28,2
20,1
20,1
12,1
12,1
15,1
27,2
10,1
21,2
24,1
20,2
23,2
12,1
14,1
18,1
39,2
15,1
25,1
26,2
18,1
13,1
24,1
15,1
29,2
26,2
28,1
14,1
22,1
20,1
21,1
13,1
11,1
10,1
20,2
15,1
22,2
14,1
17,1
20,2
23,1
14,1
11,1
22,2
13,1
12,1
19,1
13,1
13,1
10,1
24,2
11,1
30,2
13,1
23,1
12,1
25,1
13,1
19,1
22,1
28,1
11,1
14,1
21,1
20,2
14,1
11,1
25,2
17,1
14,2
23,2
18,2
14,1
13,1
10,1
13,1
21,2
19,1
16,1
12,1
17,2
22,2
24,2
34,2
10,1
11,1
13,1
20,1
24,1
26,2
13,1
19,1
10,1
26,2
15,1
32,2
10,1
25,1
16,1
15,1
25,1
29,2
23,1
24,1
15,1
21,1
28,2
13,1
17,1
16,1
29,2
24,1
21,2
11,1
11,1
10,1
23,1
25,2
23,1
19,1
13,1
24,2
19,1
20,1
11,1
20,1
15,1
23,2
25,2
15,1
17,1
28,2
19,1
15,1
28,2
27,2
11,1
11,1
16,1
11,1
16,2
19,2
11,1
16,1
20,1
16,1
19,1
25,1
16,1
24,2
25,2
10,1
20,1
25,1
22,1
19,1
18,1
16,2
16,1
21,1
17,1
24,1
26,2
24,2
18,1
10,1
17,1
11,1
10,1
12,1
21,1
12,1
13,1
25,2
23,2
12,1
27,2
21,2
12,1
15,1
16,1
16,1
14,1
20,1
13,1
24,2
17,1
11,1
13,1
26,2
34,1
16,1
28,1
12,1
23,1
19,2
16,1
23,1
15,1
10,1
19,1
17,1
21,1
10,1
26,1
21,1
14,1
17,1
21,1
23,2
21,2
23,2
12,1
18,1
13,1
15,1
12,1
19,1
26,1
15,1
21,1
12,1
30,2
19,2
35,2
14,1
27,1
26,2
19,1
11,1
25,1
25,2
13,1
21,1
11,1
23,2
17,1
16,1
16,1
19,1
14,1
15,1
11,1
27,1
18,1
12,1
10,1
12,1
16,1
18,1
23,2
29,1
17,1
21,1
20,1
31,2
22,1
11,1
12,2
26,2
26,2
11,1
12,1
14,1
25,1
12,1
15,1
14,1
26,2
12,1
21,1
17,2
23,1
25,1
23,1
16,1
13,1
10,1
21,1
13,1
17,1
12,1
18,1
13,1
21,1
23,1
16,1
25,2
18,2
34,2
16,1
15,1
20,1
11,1
27,1
16,1
22,1
13,1
23,1
32,2
20,1
18,1
13,1
16,1
14,1
28,1
15,1
20,1
19,1
25,2
22,1
34,2
10,1
14,1
17,1
22,1
37,2
27,2
13,1
18,1
28,1
19,1
31,1
18,1
13,1
16,1
14,1
23,1
13,1
20,2
15,1
11,1
20,1
22,1
31,2
25,2
21,2
20,1
24,1
15,1
20,2
14,1
19,1
17,1
12,1
15,1
25,2
23,1
30,2
20,2
21,1
22,1
11,1
27,2
18,1
10,1
25,2
14,1
13,1
13,1
21,2
10,1
15,1
21,1
13,1
25,2
12,1
29,2
17,1
22,1
12,1
21,2
12,1
28,2
10,1
23,2
13,1
18,1
29,1
17,2
17,1
27,2
20,1
20,2
10,1
16,1
18,1
12,1
21,1
14,1
18,1
33,1
12,1
27,2
17,1
15,1
21,2
18,1
15,1
17,1
11,1
16,2
33,2
22,1
26,2
12,1
20,1
12,1
24,1
23,1
18,1
10,1
18,1
10,1
23,2
12,1
14,1
23,2
17,1
24,1
14,1
19,2
21,1
13,1
31,2
18,1
24,2
10,1
35,2
20,1
20,1
13,1
22,1
20,2
14,1
10,1
32,2
10,1
14,1
20,1
31,1
22,2
15,1
14,1
15,1
13,1
20,1
25,2
17,1
16,1
18,1
23,1
12,1
17,1
34,2
19,2
11,1
23,2
19,2
11,1
22,1
23,1
11,1
25,1
11,1
13,1
14,1
18,2
19,1
12,1
11,1
24,2
10,1
22,1
12,1
10,1
18,1
16,1
14,1
21,1
17,1
22,1
17,1
20,1
22,1
15,1
14,1
12,1
14,1
20,1
29,2
14,1
10,1
12,1
21,1
33,1
28,2
11,1
13,1
10,1
18,1
16,1
18,1
11,1
18,1
19,2
25,1
20,1
17,1
10,1
12,1
19,1
10,1
12,1
22,1
28,1
16,1
19,2
16,1
12,1
19,1
18,1
25,2
12,1
16,1
13,1
32,1
17,1
25,1
18,1
23,2
25,1
15,1
22,2
15,1
29,1
10,1
30,2
27,2
15,1
30,2
26,1
19,1
23,1
15,1
18,1
15,1
20,1
15,1
14,1
25,2
22,1
12,1
10,1
20,1
25,1
22,1
20,2
16,1
30,1
12,1
18,1
12,1
25,1
19,1
23,1
23,2
21,2
11,1
22,2
10,1
33,1
17,1
16,1
11,1
14,1
15,1
23,2
16,1
14,1
20,1
25,1
13,1
19,1
14,1
20,1
12,1
17,1
13,1
28,1
19,1
13,1
14,1
10,1
15,1
28,1
16,1
11,1
25,1
14,1
20,1
10,1
16,1
19,1
21,1
19,2
19,1
18,1
19,2
15,1
28,2
16,1
36,1
22,2
19,1
20,1
14,1
32,2
19,1
15,1
20,1
13,1
21,1
31,2
12,1
23,2
14,1
13,1
13,1
17,1
12,1
12,1
19,1
24,1
16,1
23,2
22,1
31,2
27,2
23,1
20,1
25,2
18,1
19,2
31,1
26,1
28,1
25,1
25,1
11,1
15,1
10,1
12,1
18,1
19,1
26,1
19,1
14,1
12,1
26,1
27,2
32,1
34,1
13,1
22,2
19,1
11,1
22,1
27,2
12,1
12,1
24,1
10,1
11,1
23,1
21,1
14,1
27,2
25,1
18,1
14,1
12,1
11,1
19,1
10,1
14,1
28,2
22,2
14,1
15,1
16,1
18,1
25,2
12,1
10,1
16,1
10,1
11,1
12,1
21,1
18,1
15,1
20,2
29,1
19,1
25,1
13,1
11,1
18,1
25,1
16,1
20,1
16,1
10,1
18,2
13,1
10,1
10,1
10,1
13,1
14,1
10,1
29,2
21,1
19,2
14,1
16,1
12,1
22,1
10,1
22,2
14,1
19,1
10,1
30,1
14,1
13,1
10,1
22,1
11,1
26,2
13,1
15,1
21,2
11,1
20,1
26,1
26,2
16,1
23,1
29,2
21,1
14,1
13,1
26,2
22,1
11,1
15,1
19,1
10,1
10,1
12,1
23,2
16,1
23,2
22,1
30,1
16,1
14,1
10,1
12,1
12,1
21,2
23,1
21,1
20,1
10,1
29,2
14,1
21,2
24,2
20,2
20,2
31,1
17,1
19,1
31,1
15,1
25,1
35,2
30,2
15,1
12,1
24,2
23,1
18,1
27,2
18,1
22,1
19,1
17,1
13,1
33,1
14,1
26,1
21,2
16,1
26,1
11,1
24,2
23,1
29,2
22,1
18,1
23,1
10,1
24,2
28,2
13,1
18,1
13,1
12,1
18,1
21,1
21,1
13,1
21,1
30,2
15,1
31,2
19,1
12,1
15,1
13,1
22,2
21,1
17,1
20,1
11,1
11,1
29,2
24,2
22,2
27,2
26,2
26,1
24,2
11,1
16,2
17,1
11,1
18,1
16,1
12,1
33,2
21,1
19,1
20,2
25,1
11,1
10,1
20,1
26,1
18,1
16,1
12,1
25,2
16,1
20,1
16,1
17,1
12,1
22,1
22,2
20,1
14,1
11,1
28,2
11,1
11,1
27,2
18,1
25,2
20,1
12,1
30,2
17,1
11,1
18,1
10,1
10,1
10,1
21,1
29,1
18,1
21,1
10,1
22,2
23,2
15,1
11,1
10,1
15,1
22,2
10,1
19,1
21,1
13,1
25,1
14,1
19,1
17,1
19,1
13,1
17,2
18,1
19,2
28,1
22,2
13,1
21,1
21,2
18,1
24,1
25,2
21,1
26,1
12,1
17,1
26,2
14,1
13,1
14,1
20,1
10,1
11,1
20,1
10,1
17,1
22,1
15,1
22,1
13,1
14,1
18,1
15,1
23,1
22,2
26,1
14,1
14,1
14,1
17,1
25,1
17,1
15,1
33,2
14,1
28,1
20,2
10,1
19,2
14,1
21,1
10,1
20,2
22,1
17,1
10,1
23,1
14,1
11,1
15,1
17,1
20,1
15,1
27,2
27,2
14,1
23,1
11,1
11,1
24,1
33,2
15,1
27,1
18,1
16,1
15,1
28,2
14,1
17,1
19,1
20,2
14,1
14,1
15,1
10,1
23,2
20,1
17,1
26,2
18,1
18,1
25,2
20,2
13,1
12,1
11,1
21,1
11,1
14,1
19,1
11,1
22,1
16,1
17,1
20,2
17,1
18,1
17,1
19,2
16,1
14,1
25,1
17,1
34,2
20,1
17,1
17,1
11,1
14,1
25,2
11,1
19,2
18,1
17,1
14,1
11,1
11,1
15,1
12,1
11,1
15,1
16,1
17,1
12,1
11,1
20,1
22,1
19,1
12,1
22,1
20,1
11,1
14,1
17,1
25,2
13,1
10,1
22,1
15,1
21,1
26,2
18,2
30,1
26,1
23,2
10,1
26,1
15,1
15,1
26,1
17,1
23,2
12,1
13,1
13,1
12,1
12,1
20,1
12,1
23,1
24,2
18,1
26,1
14,1
10,1
15,1
26,1
18,1
11,1
21,1
29,1
14,1
19,1
15,1
18,2
23,1
22,2
26,2
17,1
22,1
24,1
24,1
36,1
26,2
23,1
19,2
23,2
26,1
24,1
16,1
28,2
21,1
26,1
10,1
21,2
13,1
16,1
11,1
14,1
33,2
14,1
11,1
10,1
25,1
16,2
13,1
12,1
19,1
13,1
15,1
23,1
22,2
25,2
17,1
22,1
12,1
13,1
20,1
23,1
12,1
13,1
16,1
13,1
18,1
21,1
11,1
20,1
18,1
11,1
18,1
22,1
35,2
29,2
12,1
11,1
15,1
11,1
13,1
20,2
19,1
20,1
23,1
22,2
10,1
15,1
24,2
16,1
15,1
27,1
21,1
11,1
21,1
17,2
25,1
27,2
22,1
24,1
25,2
31,2
11,1
22,1
14,1
10,1
10,1
18,1
12,1
19,1
14,1
27,2
22,1
18,1
36,2
22,2
28,1
30,1
13,1
20,1
10,1
10,1
18,1
23,1
17,1
13,1
11,1
13,1
21,1
27,1
25,1
16,1
17,1
15,1
16,1
12,1
20,2
26,1
10,1
12,1
39,2
21,1
13,1
15,1
24,1
13,1
18,1
20,2
25,1
25,1
12,1
22,1
12,1
23,1
24,2
22,1
24,2
31,1
15,1
23,2
14,1
17,1
11,1
23,1
13,1
26,1
27,1
10,1
24,1
14,1
20,1
21,2
19,1
10,1
16,1
10,1
15,1
11,1
29,2
10,1
12,1
11,1
14,1
13,1
27,2
18,1
21,1
14,1
13,1
14,1
13,1
10,1
28,1
16,1
23,2
27,2
22,1
20,1
26,1
11,1
20,1
13,1
19,1
12,1
24,1
29,2
17,1
12,1
15,1
28,2
10,1
20,1
10,1
25,2
21,1
15,1
18,1
19,1
17,1
26,2
14,1
21,1
22,1
17,1
29,2
20,1
29,1
10,1
24,2
15,1
17,1
16,2
29,2
11,1
28,2
16,1
31,2
18,1
21,1
16,1
22,1
18,1
16,1
28,2
20,1
26,1
16,1
13,1
10,1
23,1
10,1
31,2
23,1
20,2
14,1
31,1
22,2
29,2
21,1
18,1
13,1
14,1
11,1
22,1
13,1
15,1
17,2
25,1
23,1
15,1
29,2
15,1
11,1
37,2
24,2
15,1
33,2
12,1
14,1
29,1
11,1
10,1
26,2
26,2
21,1
15,1
18,1
30,2
26,2
22,1
30,2
16,1
32,2
11,1
22,2
11,1
14,1
20,2
28,2
16,1
30,1
10,1
17,1
16,1
27,2
21,1
10,1
30,2
23,1
20,1
29,1
26,2
20,1
12,1
16,2
26,2
15,2
19,1
23,2
25,1
13,1
31,1
24,2
19,2
29,2
24,2
18,1
20,1
14,1
10,1
19,1
18,1
19,1
11,1
25,2
10,1
26,1
16,1
21,1
12,1
20,1
13,1
20,2
18,1
21,1
23,1
15,1
30,2
28,1
21,2
31,2
20,1
14,1
23,2
23,2
32,1
15,1
24,2
14,1
22,1
30,2
18,1
27,1
17,2
14,1
22,2
11,1
27,1
11,1
17,1
25,1
20,1
13,1
13,1
24,1
10,1
27,1
25,2
10,1
17,1
13,1
14,1
20,1
19,1
13,1
21,1
23,1
10,1
25,2
28,2
16,1
19,1
31,2
11,1
23,2
28,1
17,1
19,1
24,2
11,1
24,2
18,1
17,1
15,1
13,1
28,2
19,1
23,2
11,1
15,1
11,1
23,2
10,1
25,2
15,1
10,1
18,1
23,1
10,1
11,1
20,2
10,1
13,1
20,1
11,1
28,1
16,1
12,1
12,1
14,1
17,1
19,1
22,1
25,1
26,2
10,1
20,2
11,1
27,2
15,1
21,1
25,2
10,1
16,1
28,2
14,1
23,2
24,1
26,2
21,1
16,2
20,2
31,2
14,1
13,1
11,1
12,1
20,1
16,1
16,1
23,1
19,1
11,1
30,1
23,1
27,1
15,1
14,1
12,1
16,1
13,1
13,1
24,1
12,1
17,1
19,1
10,1
10,1
18,1
19,1
12,1
22,1
11,1
32,2
15,1
26,1
24,1
18,1
26,2
24,1
17,1
17,1
23,2
26,1
24,1
15,1
13,1
22,2
13,1
13,1
15,1
14,1
28,2
29,1
29,1
12,1
15,1
11,1
27,1
20,1
24,2
10,1
14,1
13,1
11,1
19,1
17,2
25,2
25,2
15,1
17,1
19,1
24,1
19,1
19,1
28,2
26,2
20,1
12,1
13,1
11,1
13,1
20,1
34,2
14,1
29,1
32,2
13,1
20,1
16,1
11,1
13,1
22,1
22,1
17,1
14,1
13,1
25,2
26,2
11,1
28,1
29,1
24,1
19,1
15,1
13,1
22,1
19,1
35,1
20,1
12,1
32,1
23,2
26,1
21,1
14,1
23,1
13,1
15,1
19,2
21,1
13,1
18,1
13,1
16,1
24,1
15,1
13,1
